# умение -> визуальный эффект. LineageSkillEffect.u, клиент High Five rev.268 (EN)
# skill_id: поле SkillID класса l2_<id>_skill, оно же skill_visual_effect из skillgrp.dat.
#   у 98 классов поле в дефолтах не задано - там id взят из имени класса.
# phase: массив, в котором лежит запись. attach_on: 0 None 1 Location 2 RH 3 LH 4 RA 5 LA
#   6 Wing 7 BoneSpecified 8 AliasSpecified 9 Trail 10 Agathion; пусто = не задан (дефолт 0).
# пустой effect_class = у записи нет EffectClass (30 таких на весь пакет).
skill_id	phase	effect_class	attach_on	bone	spawn_delay	scale	on_target
6446	ShotAction	LineageEffect.z_ice_stone_meteo_ta					
6446	ShotAction	LineageEffect.z_ice_stone_explosion_ta			0.2		
6446	ShotAction	LineageEffect.z_ice_stone_meteo_ta			0.4		
6446	ShotAction	LineageEffect.z_ice_stone_explosion_ta			0.6		
6446	ShotAction	LineageEffect.z_ice_stone_meteo_ta			0.8		
6446	ShotAction	LineageEffect.z_ice_stone_explosion_ta			1		
6446	ShotAction	LineageEffect.z_ice_stone_meteo_ta			1.2		
6446	ShotAction	LineageEffect.z_ice_stone_explosion_ta			1.4		
6447	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6447	ShotAction	LineageEffect.s_u804_a_ta	9				
6448	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6448	ShotAction	LineageEffect.s_u804_a_ta	9				
6449	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6449	ShotAction	LineageEffect.s_u804_a_ta	9				
6450	CastingAction	LineageEffect.z_freya_self_a_ca	9			0.2	
6450	ShotAction	LineageEffect.z_freya_self_b_ra				2	
6450	ShotAction	LineageEffect.z_freya_self_ta	9				
6450	ShotAction	LineageEffect.z_freya_self_ta	9		0.1	1.2	
6451	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6451	ShotAction	LineageEffect.s_u804_a_ta	9				
6452	CastingAction	LineageEffect.z_ice_chainge_wolrd_scene	9		5		
6452	CastingAction	LineageEffect.z_ice_chainge_wolrd_scene	9		7		
6453	CastingAction	LineageEffect.z_ice_death_effect_scene	9		1		
6453	CastingAction	LineageEffect.z_ice_aurora	9		2		
6453	CastingAction	LineageEffect.z_ice_aurora	9		4.5		
6453	CastingAction	LineageEffect.z_ice_aurora	9		7		
6454	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6454	ShotAction	LineageEffect.s_u804_a_ta	9				
6455	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6455	ShotAction	LineageEffect.s_u804_a_ta	9				
6456	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6456	ShotAction	LineageEffect.s_u804_a_ta	9				
6457	CastingAction	LineageEffect.z_ice_freya_death_ta	9			1	
6457	CastingAction	LineageEffect.z_ice_freya_death_ta	9		1	1.2	
6457	ShotAction	LineageEffect.z_ice_freya_death_fl	9				
6457	ExplosionAction	LineageEffect.z_ice_freya_death_ca	9			1.2	
6458	CastingAction	LineageEffect.e_u204_aga_ca	9			3	
6458	CastingAction	LineageEffect.e_u204_aga_ca	9		1.5	4	
6458	CastingAction	LineageEffect.e_u204_aga_ca	9		2.5	4	
6458	ShotAction	LineageEffect.s_u833_transform	9			1	
6459	CastingAction	LineageEffect.z_kegor_comp_a_ca	9				
6460	CastingAction	LineageEffect.z_kegor_comp_b_ca	9		7.4		
6461	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6461	ShotAction	LineageEffect.s_u804_a_ta	9				
6462	ShotAction	LineageEffect.z_kegor_Fsmash_b_ca	9				
6462	ShotAction	LineageEffect.z_kegor_Fsmash_b_ta	9			1.2	
6463	CastingAction	LineageEffect.z_change_job_event_b	9			1	
6465	CastingAction	LineageEffect.br_event_u006_start	9			1	
6465	CastingAction	LineageEffect.br_event_u006_pumkin0_a	9		2	1.15	
6465	CastingAction	LineageEffect.br_event_u006_win	9		6	1	
6466	CastingAction	LineageEffect.br_event_u006_start	9			1	
6466	CastingAction	LineageEffect.br_event_u006_pumkin1_a	9		2	1.15	
6466	CastingAction	LineageEffect.br_event_u006_win	9		6	0.9	
6467	CastingAction	LineageEffect.br_event_u006_pumkin0_a	9			1.15	
6467	CastingAction	LineageEffect.br_event_u006_win	9		6.5	1.3	
6468	CastingAction	LineageEffect.br_event_u006_pumkin1_a	9			1.15	
6468	CastingAction	LineageEffect.br_event_u006_win	9		6.5	1.3	
6470	CastingAction	LineageEffect.br_event_u006_win01_a	9			2.5	
6470	CastingAction	LineageEffect.it_antidote_ta	9			1	
6470	CastingAction	LineageEffect.br_event_u006_win00_a	9			1	
6471	CastingAction	LineageEffect.br_event_u006_win02_a	9			2.5	
6471	CastingAction	LineageEffect.it_antidote_ta	9			1	
6471	CastingAction	LineageEffect.br_event_u006_win00_a	9			1	
6472	CastingAction	LineageEffect.br_event_u006_win03_a	9			2.5	
6472	CastingAction	LineageEffect.it_antidote_ta	9			1	
6472	CastingAction	LineageEffect.br_event_u006_win00_a	9			1	
6473	CastingAction	LineageEffect.br_event_u006_win04_a	9			2.5	
6473	CastingAction	LineageEffect.it_antidote_ta	9			1	
6473	CastingAction	LineageEffect.br_event_u006_win00_a	9			1	
6474	CastingAction	LineageEffect.br_event_u006_win05_a	9			2.5	
6474	CastingAction	LineageEffect.mo_ultimate_defence_ta	9				
6474	CastingAction	LineageEffect.br_event_u006_win00_a	9			1	
6475	CastingAction	LineageEffect.br_event_u006_win06_a	9			2.5	
6475	CastingAction	LineageEffect.mo_ultimate_defence_ta	9			1	
6475	CastingAction	LineageEffect.br_event_u006_win00_a	9			1	
6476	CastingAction	LineageEffect.br_event_u006_win07_a	9			2.5	
6476	CastingAction	LineageEffect.mo_ultimate_defence_ta	9				
6476	CastingAction	LineageEffect.br_event_u006_win00_a	9			1	
6477	CastingAction	LineageEffect.br_event_u006_win08_a	9			2.5	
6477	CastingAction	LineageEffect.mo_ultimate_defence_ta	9				
6477	CastingAction	LineageEffect.br_event_u006_win00_a	9			1	
6478	CastingAction	LineageEffect.br_event_u006_win09_a	9			2.5	
6478	CastingAction	LineageEffect.mo_ultimate_defence_ta	9			1	
6478	CastingAction	LineageEffect.br_event_u006_win00_a	9			1	
6479	CastingAction	LineageEffect.br_event_u006_win10_a	9			2.5	
6479	CastingAction	LineageEffect.mo_ultimate_defence_ta	9			1	
6479	CastingAction	LineageEffect.br_event_u006_win00_a	9			1	
6480	CastingAction	LineageEffect.br_event_u006_win11_a	9			2.5	
6480	CastingAction	LineageEffect.mo_ultimate_defence_ta	9			1	
6480	CastingAction	LineageEffect.br_event_u006_win00_a	9			1	
6481	CastingAction	LineageEffect.br_event_u006_win12_a	9			2.5	
6481	CastingAction	LineageEffect.mo_ultimate_defence_ta	9			1	
6481	CastingAction	LineageEffect.br_event_u006_win00_a	9			1	
6482	CastingAction	LineageEffect.br_event_u006_win13_a	9			2.5	
6482	CastingAction	LineageEffect.mo_ultimate_defence_ta	9			1	
6482	CastingAction	LineageEffect.br_event_u006_win00_a	9			1	
6483	CastingAction	LineageEffect.br_event_u006_win14_a	9			2.5	
6483	CastingAction	LineageEffect.mo_ultimate_defence_ta	9			1	
6483	CastingAction	LineageEffect.br_event_u006_win00_a	9			1	
6484	CastingAction	LineageEffect.br_event_u006_win15_a	9			2.5	
6484	CastingAction						
6484	CastingAction	LineageEffect.br_event_u006_win00_a	9			1	
6485	CastingAction	LineageEffect.br_event_u006_win16_a	9			2.5	
6485	CastingAction	LineageEffect.mo_ultimate_defence_ta	9			1	
6485	CastingAction	LineageEffect.br_event_u006_win00_a	9			1	
6486	CastingAction	LineageEffect.br_event_u006_win17_a	9			2.5	
6486	CastingAction	LineageEffect.mo_ultimate_defence_ta	9			1	
6486	CastingAction	LineageEffect.br_event_u006_win00_a	9			1	
6487	CastingAction	LineageEffect.br_event_u006_win18_a	9			2.5	
6487	CastingAction	LineageEffect.mo_ultimate_defence_ta	9			1	
6487	CastingAction	LineageEffect.br_event_u006_win00_a	9			1	
6488	CastingAction	LineageEffect.br_event_u006_win19_a	9			2.5	
6488	CastingAction	LineageEffect.mo_ultimate_defence_ta	9			1	
6488	CastingAction	LineageEffect.br_event_u006_win00_a	9			1	
6489	CastingAction	LineageEffect.br_event_u006_win20_a	9			2.5	
6489	CastingAction	LineageEffect.mo_ultimate_defence_ta	9			1	
6489	CastingAction	LineageEffect.br_event_u006_win00_a	9			1	
6490	CastingAction	LineageEffect.s_u612_ca_a	9			0.6	
6491	CastingAction	LineageEffect.br_event_u006_lose	9			1.2	
6491	CastingAction	LineageEffect.e_u312_ca	9			1	
6492	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6492	ShotAction	LineageEffect.s_u804_a_ta	9				
6495	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6495	ShotAction	LineageEffect.s_u804_a_ta	9				
6498	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6498	ShotAction	LineageEffect.s_u804_a_ta	9				
6501	CastingAction	LineageEffect.m_u202_ca_a	9			1.4	
6501	ShotAction	LineageEffect.s_u015_b	9				
6504	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6504	ShotAction	LineageEffect.s_u804_a_ta	9				
6507	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6507	ShotAction	LineageEffect.s_u804_a_ta	9				
6510	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6510	ShotAction	LineageEffect.s_u804_a_ta	9				
6513	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6513	ShotAction	LineageEffect.s_u804_a_ta	9				
6516	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6516	ShotAction	LineageEffect.s_u804_a_ta	9				
6519	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6519	ShotAction	LineageEffect.s_u804_a_ta	9				
6522	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6522	ShotAction	LineageEffect.s_u804_a_ta	9				
6525	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6525	ShotAction	LineageEffect.s_u804_a_ta	9				
6528	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6528	ShotAction	LineageEffect.s_u804_a_ta	9				
6531	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6531	ShotAction	LineageEffect.s_u804_a_ta	9				
6534	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6534	ShotAction	LineageEffect.s_u804_a_ta	9				
6537	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6537	ShotAction	LineageEffect.s_u804_a_ta	9				
6540	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6540	ShotAction	LineageEffect.s_u804_a_ta	9				
6543	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6543	ShotAction	LineageEffect.s_u804_a_ta	9				
6546	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6546	ShotAction	LineageEffect.s_u804_a_ta	9				
6549	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6549	ShotAction	LineageEffect.s_u804_a_ta	9				
6552	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6552	ShotAction	LineageEffect.s_u804_a_ta	9				
6555	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6555	ShotAction	LineageEffect.s_u804_a_ta	9				
6556	CastingAction	LineageEffect.el_ice_bolt_ca	9			1	
6556	ShotAction	LineageEffect.el_aqua_swirl_ta	9			1	
6558	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6558	ShotAction	LineageEffect.s_u804_a_ta	9				
6559	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6559	ShotAction	LineageEffect.mo_vengence_ra	9			0.4	
6559	ShotAction	LineageEffect.p_u004_a	9				
6561	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6561	ShotAction	LineageEffect.s_u804_a_ta	9				
6564	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6564	ShotAction	LineageEffect.s_u804_a_ta	9				
6566	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6566	ShotAction	LineageEffect.rm_self_blaster_ra	9			1.1	
6567	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6567	ShotAction	LineageEffect.s_u804_a_ta	9				
6570	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6570	ShotAction	LineageEffect.s_u804_a_ta	9				
6573	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6573	ShotAction	LineageEffect.s_u804_a_ta	9				
6576	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6576	ShotAction	LineageEffect.s_u804_a_ta	9				
6579	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6579	ShotAction	LineageEffect.s_u804_a_ta	9				
6582	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6582	ShotAction	LineageEffect.s_u804_a_ta	9				
6585	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6585	ShotAction	LineageEffect.s_u804_a_ta	9				
6588	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6588	ShotAction	LineageEffect.s_u804_a_ta	9				
6591	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6591	ShotAction	LineageEffect.s_u804_a_ta	9				
6594	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6594	ShotAction	LineageEffect.s_u804_a_ta	9				
6597	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.8	
6597	ShotAction	LineageEffect.z_custom_striking_ta	9				
6598	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6598	ShotAction	LineageEffect.s_u804_a_ta	9				
6599	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6599	ShotAction	LineageEffect.at_stun_attack_ta	9		0.2		
6599	ShotAction	LineageEffect.rm_self_blaster_ra	9			0.6	
6600	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6600	ShotAction	LineageEffect.s_u804_a_ta	9				
6602	CastingAction	LineageEffect.z_buff_c	9			1	
6602	ShotAction	LineageEffect.e_u082_a	9				
6602	ShotAction	LineageEffect.z_dummy_quake_1s	9			1	
6602	ShotAction	LineageEffect.z_dummy_quake_1s	9		1.5	0.5	
6603	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6603	ShotAction	LineageEffect.s_u804_a_ta	9				
6606	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6606	ShotAction	LineageEffect.s_u804_a_ta	9				
6608	CastingAction	LineageEffect.e_u608_deco	7	Bow Bone		0.15	
6608	CastingAction	LineageEffect.e_u608_ca	9				
6608	ShotAction	LineageEffect.e_u608_ra	9			0.18	
6608	ShotAction	LineageEffect.e_u524_a	9			0.06	
6608	ShotAction	LineageEffect.e_u608_ta	1				
6608	ShotAction	LineageEffect.e_u608_ra	9		0.5		
6609	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6609	ShotAction	LineageEffect.s_u804_a_ta	9				
6610	CastingAction	LineageEffect.at_fatal_strike_ca	9			1	
6610	ShotAction	LineageEffect.s_u804_a_ta	9				
6611	CastingAction	LineageEffect.z_common_buff_f	9			1	
6611	ShotAction	LineageEffect.s_u804_a_ta	9				
6612	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6612	ShotAction	LineageEffect.s_u804_a_ta	9				
6615	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6615	ShotAction	LineageEffect.s_u804_a_ta	9				
6618	CastingAction	LineageEffect.z_common_buff_d	9			0.6	
6618	ShotAction	LineageEffect.mo_focus_sonic_ta	9			0.5	
6619	CastingAction	LineageEffect.z_common_buff_d	9			0.6	
6619	ShotAction	LineageEffect.mo_focus_sonic_ta	9			0.5	
6620	CastingAction	LineageEffect.su_focus_ta	9			0.8	
6621	CastingAction	LineageEffect.su_focus_ta	9			0.8	
6622	CastingAction	LineageEffect.z_debuff_b	9			0.7	
6622	CastingAction	LineageEffect.z_shockwave_d	9			0.5	
6623	CastingAction	LineageEffect.e_u329_ta_A	9			0.2	
6623	CastingAction	LineageEffect.su_focus_ta	9			0.8	
6624	CastingAction	LineageEffect.z_debuff_b	9			0.7	
6625	CastingAction	LineageEffect.it_healing_potion_ta	9			1	
6626	CastingAction	LineageEffect.it_healing_potion_ta	9			1	
6627	CastingAction	LineageEffect.it_healing_potion_ta	9			1	
6628	CastingAction	LineageEffect.it_quick_step_potion_ta	9			1	
6629	CastingAction	LineageEffect.it_quick_step_potion_ta	9			1	
6630	CastingAction	LineageEffect.it_quick_step_potion_ta	9			1	
6631	CastingAction	LineageEffect.it_healing_potion_ta	9			1	
6632	CastingAction	LineageEffect.it_quick_step_potion_ta	9			1	
6633	CastingAction	LineageEffect.it_healing_potion_ta	9			1	
6634	CastingAction	LineageEffect.it_quick_step_potion_ta	9			1	
6635	CastingAction	LineageEffect.it_healing_potion_ta	9			1	
6636	CastingAction	LineageEffect.it_quick_step_potion_ta	9			1	
6637	CastingAction	LineageEffect.it_healing_potion_ta	9			1	
6638	CastingAction	LineageEffect.it_quick_step_potion_ta	9			1	
6639	CastingAction	LineageEffect.it_quick_step_potion_ta	9			1	
6640	CastingAction	LineageEffect.it_quick_step_potion_ta	9			1	
6641	CastingAction	LineageEffect.z_jinia_ca	9			1	
6641	CastingAction	LineageEffect.z_jinia_sub_ca	9			1	
6641	ShotAction	LineageEffect.z_jinia_heavy_ta	9				
6642	CastingAction	LineageEffect.z_kegor_dash	9		0.2	0.7	
6642	CastingAction	LineageEffect.z_kegor_trail_cloud	9		0.2	1	
6642	ShotAction	LineageEffect.z_kegor_trail_ta	9		0.2	0.7	
6642	ShotAction	LineageEffect.z_Slash_ta	9			1	
6643	CastingAction	LineageEffect.z_common_buff_f	9			1	
6643	CastingAction	LineageEffect.z_common_buff_f	9			1	
6643	ShotAction	LineageEffect.z_Slash_ta	9				
6645	CastingAction	LineageEffect.z_common_short_ca	9			1	
6646	CastingAction	LineageEffect.s_u002_a	9			1.8	
6647	CastingAction	LineageEffect.z_common_short_ca	9			1	
6648	CastingAction	LineageEffect.z_buff_c	9				
6649	CastingAction	LineageEffect.z_seed_reptiles_ent	9			0.7	
6650	CastingAction	LineageEffect.z_unholy_hp_down	9			0.8	
6651	CastingAction	LineageEffect.z_unholy_hp_down	9			0.8	
6656	CastingAction	LineageEffect.z_casting_fire_ca	9			1	
6656	CastingAction	LineageEffect.z_casting_fire_ca	9		0.5	1.5	
6656	ShotAction	LineageEffect.e_u105_fl				1	
6656	ExplosionAction	LineageEffect.s_u524_ta	9			2.2	
6657	CastingAction	LineageEffect.z_lizard_beserker_ca	9			0.8	
6657	ShotAction	LineageEffect.wh_regeneration_ta	9				
6662	CastingAction	LineageEffect.su_empower_ta	9			1	
6666	ShotAction	LineageEffect.wh_regeneration_ta	9				
6667	ShotAction	LineageEffect.wh_regeneration_ta	9				
6668	ShotAction	LineageEffect.su_focus_ta	9				
6669	ShotAction	LineageEffect.wh_regeneration_ta	9				
6670	ShotAction	LineageEffect.wh_regeneration_ta	9				
6671	ShotAction	LineageEffect.wh_regeneration_ta	9				
6672	ShotAction	LineageEffect.wh_regeneration_ta	9				
6673	CastingAction	LineageEffect.z_noblesse_ca	9				
6674	CastingAction	LineageEffect.wh_regeneration_ta	9				
6674	CastingAction	LineageEffect.d_bluestrong_ca	9				
6674	CastingAction	LineageEffect.d_blueup_ca	9		0.5		
6674	CastingAction	LineageEffect.z_common_short_ca	9			1	
6674	CastingAction	LineageEffect.mo_war_cry_ta	9		0.15	1	
6674	CastingAction	LineageEffect.mo_war_cry_ta	9		0.25	1	
6674	CastingAction	LineageEffect.mo_war_cry_ta	9		0.4	1	
6674	CastingAction	LineageEffect.mo_war_cry_ta	9		0.5	1	
6674	CastingAction	LineageEffect.wh_regeneration_ta	9		0.3		
6675	ShotAction	LineageEffect.s_u524_ta	9		0.2	2.2	
6675	ShotAction	LineageEffect.z_shockwave_a_ra	9			1.5	
6676	CastingAction	LineageEffect.z_common_buff_f	9			1	
6676	ShotAction	LineageEffect.s_u804_a_ta	9				
6679	CastingAction	LineageEffect.z_common_buff_f	9			1	
6679	ShotAction	LineageEffect.s_u804_a_ta	9				
6681	CastingAction	LineageEffect.su_focus_ta	9			0.5	
6681	CastingAction	LineageEffect.m_u010_a				1	
6681	ShotAction	LineageEffect.m_u010_c	9				
6682	CastingAction	LineageEffect.su_focus_ta	9			0.8	
6682	CastingAction	LineageEffect.m_u010_a				1	
6682	ShotAction	LineageEffect.m_u010_c	9				
6685	CastingAction	LineageEffect.e_u204_aga_ca	9				
6685	CastingAction	LineageEffect.z_art_test	9				
6688	CastingAction	LineageEffect.z_soup_failure	9			0.5	
6688	ShotAction	LineageEffect.z_soup_failure_ta	9			0.6	
6689	CastingAction	LineageEffect.m_u003_a	9			1	
6689	CastingAction	LineageEffect.z_common_buff_d	9			1	
6689	ShotAction	LineageEffect.m_u003_c	9			1	
6689	ShotAction	LineageEffect.m_u003_b					
6689	ShotAction	LineageEffect.m_u003_b					
6690	CastingAction	LineageEffect.m_u013_a	9			1.2	
6690	ShotAction	LineageEffect.sp_dryad_root_ta	9				
6690	ShotAction	LineageEffect.z_ice_knight_buff	9			1	
6690	ShotAction	LineageEffect.mo_focus_sonic_ta	9			1	
6691	CastingAction	LineageEffect.s_u010_a	9			1	
6691	CastingAction	LineageEffect.z_common_buff_e	9			1.4	
6691	ShotAction	LineageEffect.p_u004_a	9				
6692	CastingAction	LineageEffect.at_fatal_strike_ca	9			1	
6692	CastingAction	LineageEffect.z_cast_red_ca	9			1	
6692	ShotAction	LineageEffect.p_u004_a	9				
6692	ShotAction	LineageEffect.z_shockwave_a_ra				1	
6696	CastingAction	LineageEffect.z_quest_complete_event_c	9			1	
6766	CastingAction	LineageEffect.s_u821_ca	9				
6766	CastingAction	LineageEffect.s_u612_ca_a	9		1	0.25	
6766	CastingAction	LineageEffect.ph_hate_ta	9		2.5	1	
6766	ShotAction	LineageEffect.s_u820_magic_fl				1	
6766	ExplosionAction	LineageEffect.s_u804_a_ta	9				
6767	CastingAction	LineageEffect.at_shock_blast_ca	9			1	
6767	ShotAction	LineageEffect.at_shock_blast_ra	9				
6767	ShotAction	LineageEffect.at_shock_blast_ta	9				
6818	CastingAction	LineageEffect.s_u202_event_cow	9			0.45	
6818	CastingAction	LineageEffect.s_u202_event_cow	9		0.8	0.75	
6834	CastingAction	LineageEffect.at_shock_blast_ca	9			1	
6834	ShotAction	LineageEffect.at_shock_blast_ra	9				
6834	ShotAction	LineageEffect.at_shock_blast_ta	9				
6837	CastingAction	LineageEffect.at_shock_blast_ca	9			1	
6837	ShotAction	LineageEffect.at_shock_blast_ra	9				
6837	ShotAction	LineageEffect.at_shock_blast_ta	9				
6920	CastingAction	LineageEffect.z_common_buff_e	9				
6920	CastingAction	LineageEffect.su_focus_ta	9				
7065	CastingAction	LineageEffect.s_u810_charge_test_d					
7065	CastingAction	LineageEffect.s_u810_charge_test_d			0.15		
7065	CastingAction	LineageEffect.s_u810_charge_test_d			0.3		
7065	CastingAction	LineageEffect.s_u810_charge_test_d			0.45		
7065	CastingAction	LineageEffect.s_u810_charge_test_d			0.55		
7065	CastingAction	LineageEffect.s_u810_charge_test_d			0.65		
7070	CastingAction	LineageEffect.s_u809_absorb_soul_ca	9			2	
7070	CastingAction	LineageEffect.s_u809_absorb_soul_ta	9		2.25	2	
7083	CastingAction	LineageEffect.e_u833_landtrap_fire_test			0.1		
7083	CastingAction	LineageEffect.e_u833_landtrap_fire_test					
7083	CastingAction	LineageEffect.e_u833_landtrap_fire_test					
7083	CastingAction	LineageEffect.e_u833_landtrap_fire_test			0.2		
7083	CastingAction	LineageEffect.e_u833_landtrap_fire_test					
7083	CastingAction	LineageEffect.e_u833_landtrap_fire_test			0.2		
7083	CastingAction	LineageEffect.e_u833_landtrap_fire_test					
7083	CastingAction	LineageEffect.e_u833_landtrap_fire_test					
7083	CastingAction	LineageEffect.e_u833_landtrap_fire_test			0.1		
8238	CastingAction	LineageEffect.mo_iron_will_ca	9			1	
8238	CastingAction	LineageEffect.RibbonSet_sword	2				
8238	ShotAction	LineageEffect.el_aqua_swirl_ta	9				
8242	CastingAction	LineageEffect.el_ice_dagger_ca	9			1	
8242	ShotAction	LineageEffect.el_aqua_swirl_fl					
8242	ShotAction	LineageEffect.el_aqua_swirl_pt	9			1	
8242	ExplosionAction	LineageEffect.el_aqua_swirl_ta	9			1	
8247	CastingAction	LineageEffect.s_u833_transform				0.8	
8357	CastingAction	LineageEffect.s_u202_charge	9				
8357	CastingAction	LineageEffect.RibbonSet_sword	2				
8357	ShotAction	LineageEffect.s_u202_insane	9				
8357	ShotAction	LineageEffect.s_u822_enuma_cs	9			0.5	
8362	CastingAction	LineageEffect.s_u837_ca	9				
8362	ShotAction	LineageEffect.s_u837_ta_a	9				
8362	ShotAction	LineageEffect.s_u837_ta_head	9				
8362	ShotAction	LineageEffect.z_ringwave_b	9			2	
